Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Cabrinialand,41.21,41.7,97.45,97.4,48.57,48.57,2.13,2.09,22.17,22.13,14.13,14.13,3635.88,3649.27,62.09,61.73,41.5,41.75,-5.48,-5.48,0,0,510.99,512.87,6053.25,6075.54,165.09,165.7,-4.47,-4.47,14307.68,14360.36,-15.73,-15.73,4520.28,4536.93,-8.37,-8.37,786.14,789.03,3065.93,3077.22,-8.37,-8.37,-7.68,-7.68,-5.86,-5.86,1839.56,1846.33,14818.67,14873.23,22.49,22.49,-12.65,-12.65,11104.18,11145.06,11104.18,11145.06,3537.61,3550.64,1831.71,1831.71,47.01,47.85,0.38,0.38,52.48,51.66,43.64,43.7,1.62,1.61,58.14,58.14,2,2,27.72,27.72,257,257,82.03,82.05,116.94,117.13,90.45,90.47,9.72,10.02,13462.59,13512.15,13.44,13.46,41.43,40.14,73.52,73.54,-59.19,-59.41,80.58,80.58,67.9,67.9,852.1,860.99,-14,-14,77,77,48.2,48.07,-16.73,-16.73,1279.31,1279.27,0.15,0.15,104.9,105.9,9.85,9.84,10.02,10.02,2049.95,2049.95,0.77,0.77,45.28,44.98,86.72,86.73,-106.64,-106.64,109.35,109.35,28.79,28.79,93424.45,93768.43,62548.57,63378.66,133062,132464,3832.42,3846.53,1.93,1.93,-10,-10,588306900000000,615973500000000,24757.48,24848.63,21.54,21.52,74.43,73.63
Dragonian Kazaman,70.89,71.33,32.89,30.89,66.22,66.22,1.3,1.27,26.62,26.62,43,43,1413.45,1392.8,34.67,34,148.5,148.5,-4.47,-4.47,-4,-4,1978.84,1949.92,-5.29,-5.29,-6.03,-6.03,2261.53,2228.48,-6.48,-6.48,-7.25,-7.25,0,0,1413.45,1392.8,-4.47,-4.47,1060.09,1044.6,2120.18,2089.2,-5.48,-5.48,0,0,-5,-5,1978.84,1949.92,15.26,15.26,3091.93,3046.75,3268.61,3220.85,1766.82,1741,1236.77,1218.7,196.95,196.95,77.19,78.44,13,13,35.67,34.8,26.79,26.92,14.16,13.91,50,50,3.3,3.3,50,50,120,120,65.93,66,103.65,104.01,79.36,79.36,16.48,17.2,1236.77,1218.7,98.61,98.19,25.67,24.17,69,69.03,14.94,14.69,1.23,1.23,93.61,93.61,615.79,622.62,0,0,62,62,50.51,50.34,971.75,957.55,840.47,837.51,0.29,0.29,75.03,75.03,9.66,9.64,16.83,16.83,661.45,661.45,1.69,1.69,38.52,37.8,52.3,52.08,60.42,60.42,-29.15,-29.15,104.46,104.46,29417.51,28987.62,25661.05,25502.37,33244,32511,1325.11,1305.75,2.56,2.56,1325.11,1305.75,2049800000000,2623900000000,9119.43,8986.16,6.67,6.67,8.91,8.78
Saucisse V2,81.17,81.5,8,5.75,82,82,1.08,1.06,32.92,33.6,44.83,44.83,617.18,536.96,19.25,18.75,182.25,184.5,1016.54,884.4,1219.85,1061.28,-7.75,-7.75,1132.71,985.47,-2.45,-2.45,-5.29,-5.29,-5.1,-5.1,-11.62,-11.62,290.44,252.68,-6.32,-6.32,-8.37,-8.37,1466.72,1276.06,-8.37,-8.37,1452.2,1263.42,-5.83,-5.83,331.1,288.06,1016.54,884.4,15.39,15.39,1452.2,1263.42,871.32,758.05,508.27,442.2,471.96,410.61,9.32,9.32,92.58,94.63,15.9,15.9,29.95,27.77,38.34,38.41,1.94,1.93,51.62,51.62,1,1,51.48,51.48,125,125,66.76,66.83,105.15,105.47,69.3,68.64,35.5,36.42,726.1,631.71,72.7,72.45,-92,-94.25,60.3,60.43,17.82,17.45,0.7,0.7,94.2,94.2,453.17,465.52,0,0,64,64,75.45,75.25,617.18,536.96,968.43,963.97,0.34,0.34,290.54,295.55,9.65,9.62,25.11,25.11,751.48,751.48,1.57,1.57,19.5,18.58,45.02,44.35,-91.92,-91.92,73.82,73.82,105.16,105.16,17430.74,15164.88,16736.97,14731.06,18079,15566,980.23,852.81,2.5,2.49,508.27,442.2,46600000000,84500000000,6920,6005.29,5.49,5.43,7.37,7.3
Tarrsonis,74.53,75.07,32,30,66.44,66.44,1.4,1.38,25.72,25.72,44.28,44.28,607.37,598.01,29.2,28.4,159.75,162,-3.46,-3.46,4146.33,4082.39,2969.38,2923.59,4211.12,4146.18,90.7,89.3,-2.97,-2.97,-3.95,-3.95,-4.06,-4.06,-7.04,-7.04,3185.33,3136.21,1295.73,1275.75,907.01,893.02,-1.41,-1.41,1835.62,1807.31,6262.69,6166.11,-9.15,-9.15,2969.38,2923.59,13.15,13.15,1079.77,1063.12,4049.15,3986.71,742.34,730.9,-3.16,-3.16,1039.06,1039.06,71.21,72.42,16.29,16.29,34.97,34.27,38.55,38.68,1.92,1.91,47.8,47.8,5.66,5.66,52.44,52.44,142,142,64.25,64.3,100,100.93,81.67,81.66,15.93,16.7,1214.75,1196.01,66.51,65.98,33,31.5,37.45,37.54,50.18,49.93,0.94,0.94,93.72,93.72,513.11,518.35,-4,-4,65,65,60.42,58.25,134.97,132.89,988.75,984.34,0.45,0.46,230.12,234.58,9.44,9.43,13.32,13.32,759.5,759.5,1.55,1.56,39.07,38.3,54.08,53.85,-60.83,-60.83,95.92,95.92,103.37,103.37,37334.81,36759.08,31205.21,30998.33,43819,42806,944.8,930.23,2.73,2.73,337.43,332.23,864200000000,984800000000,23334.25,22974.42,14.59,14.56,18.35,18.02
Midgar and Junon,80.44,80.67,82.14,81.24,64.19,64.19,1.56,1.54,21.05,21.07,40.11,40.11,9899.77,9780.24,20.33,20,190,190,-12,-12,-13.39,-13.39,-15.43,-15.43,-12.82,-12.82,-17.06,-17.06,-9.67,-9.67,-12.17,-12.17,-21.11,-21.11,-16.28,-16.28,-14.97,-14.97,-17.15,-17.15,-16,-16,-13.19,-13.19,-19.1,-19.1,-6.79,-6.79,-12.62,-12.62,0,0,18.3,18.3,5159.03,5096.74,13803.9,13637.23,4601.3,4545.74,976.03,964.25,78.89,78.89,64.1,65.08,13,13,38.31,37.75,54.55,54.6,1.27,1.27,50,50,7.56,7.56,51.96,51.96,325,325,68.19,68.24,109.08,109.32,91.04,91.02,15.06,15.6,3206.97,3168.25,57.75,57.84,42.14,40.86,43.29,43.36,25.47,25.26,0.7,0.7,94.19,94.19,409.77,416.14,6,6,82,82,55.36,54.73,-7.07,-7.07,1241.27,1241.14,0.29,0.29,190.53,190.53,8.8,8.79,17.4,17.4,2108.51,2108.51,0.84,0.84,39.94,39.4,72.76,72.31,-102.62,-102.62,-37.01,-37.01,100.2,100.2,46710.17,46146.18,36916.64,36766.08,57594,56497,8505.43,8402.74,2.4,2.4,-5.48,-5.48,845800000000,926500000000,26484.67,26118.74,7.37,7.37,103.63,102.78
Varolnia,38.33,40.33,18.5,14.75,72,72,1.48,1.35,30.57,30.96,45.34,45.34,715.94,636.36,64.25,62.75,81,85.5,1189.57,1057.33,898.78,798.87,-6.32,-6.32,2070.73,1840.54,-7.87,-7.87,1198.38,1065.16,528.7,469.93,2863.77,2545.43,-6.24,-6.24,748.99,665.73,308.41,274.12,-2.45,-2.45,-8.72,-8.72,308.41,274.12,1938.56,1723.06,-11.03,-11.03,1718.26,1527.26,15.59,15.59,1817.4,1615.37,1266.67,1125.86,1486.96,1321.66,605.8,538.46,13.63,13.63,67.66,73.83,15.09,15.09,36.05,33.24,28.6,28.88,8.74,7.76,46.97,46.97,1,1,50,50,108,108,68.39,68.66,106.49,106.97,72.1,71.57,21.5,22.25,1707.25,1517.47,84.09,83.39,-81.5,-85.25,59.67,60.02,19.76,18.74,0.82,0.82,93.8,93.8,866.74,888.7,-8,-8,62,62,76.65,76.28,881.16,783.21,855.3,862.13,0.25,0.25,46.82,48.16,9.63,9.59,18.44,18.44,602.97,602.97,1.67,1.67,33.5,32.75,47.98,46.91,-88.88,-88.88,76.81,76.81,110,110,27093.51,24081.71,22038.75,20517.38,32571,27789,1321.74,1174.81,2.39,2.37,715.94,636.36,26700000000,34100000000,10918.68,9632.68,16.84,16.79,10,9.35
Braza Socialism,73.67,74.67,6,4.67,68,68,1.12,1.1,33.26,33.75,45.83,45.83,612.19,559.03,30.5,29,157.5,159.75,792.93,724.07,-6.45,-6.45,-10.1,-10.1,489.75,447.22,1212.71,1107.41,895.54,817.78,653,596.3,-3,-3,-5.66,-5.66,-10.1,-10.1,443.11,404.63,-3.95,-3.95,-8.49,-8.49,629.68,575,-6.24,-6.24,-9.36,-9.36,1445.93,1320.37,18.03,18.03,1370.13,1251.15,903.7,825.23,728.79,665.51,553.88,505.79,9.5,9.5,88.97,91.06,16.66,16.66,24.58,23.31,33.4,33.66,2.56,2.51,52.16,52.16,1,1,51.48,51.48,108,108,69.01,69.09,105,105.15,68.96,68.51,25.46,26.41,816.25,745.37,75.28,74.23,-94,-95.33,69.2,69.23,-9.86,-10.18,1.38,1.38,93.56,93.56,725.16,723.68,0,0,64,64,75.02,74.92,699.64,638.89,1007.85,1006.22,0.28,0.29,272.41,274.02,9.6,9.59,24.32,24.32,642.22,642.22,1.53,1.53,29.54,28.59,44.73,44.35,-94.87,-94.87,62.45,62.45,107.5,107.5,16204.88,14797.7,15237.43,14086.04,17126,15468,991.16,905.09,2.35,2.35,612.19,559.03,9700000000,10700000000,4991.1,4557.69,6.7,6.65,7.19,7.18
Grord,67.5,68.5,23,17.33,68.67,68.67,1.63,1.44,30.05,30.45,45.83,45.83,780.36,690.43,39.75,38.25,137.25,139.5,665.91,589.17,-7.9,-7.9,-7.87,-7.87,-4.9,-4.9,1040.48,920.58,8481.39,7503.99,1664.77,1472.92,2393.11,2117.33,-6.48,-6.48,874.01,773.28,457.81,405.05,-10.91,-10.91,-7.62,-7.62,-2.37,-2.37,1331.82,1178.34,-11.37,-11.37,2330.68,2062.09,17.23,17.23,2132.99,1887.18,1300.6,1150.72,1144.53,1012.63,884.41,782.49,1237.87,1237.87,61.21,69.36,18.02,18.02,37.52,33.65,31.98,32.24,2.91,2.83,52.16,52.16,1,1,53.38,53.38,109,109,69.67,70.06,103.46,104.16,72.86,72.28,17.05,19.43,1300.6,1150.72,66.47,66.1,-77,-82.67,59.37,59.85,10.96,9.51,1.26,1.26,93.59,93.59,649.62,685.07,-8,-8,67,67,76.97,76.51,936.43,828.52,1030.93,1030.64,0.31,0.32,256.04,257.61,9.5,9.45,12.43,12.43,609.91,609.91,1.45,1.45,37.95,35.57,49.48,48.17,-58.31,-58.31,17.32,17.32,110.61,110.61,34691.15,30693.33,26751.88,25297.82,43707,36472,1456.68,1288.81,2.32,2.3,780.36,690.43,4300000000,5000000000,14084.61,12308.03,13.26,13.23,16.72,15.24
New Emplee Calkolianis,55.67,57.67,49.33,40.44,41.33,41.33,2.94,2.42,32.42,32.29,40.78,40.78,661.5,609.38,51.25,49.75,110.25,114.75,-3.74,-3.74,-1.79,-1.79,1360.81,1253.57,2041.21,1880.36,-4.69,-4.69,7015.73,6462.87,-7.07,-7.07,4063.53,3743.31,-6.63,-6.63,1738.81,1601.79,2494.82,2298.22,226.8,208.93,-7.35,-7.35,3250.82,2994.65,2721.62,2507.15,3507.86,3023.23,1360.81,1253.57,10.3,10.3,567,522.32,1039.51,957.59,1417.51,1305.81,472.5,435.27,13.18,13.18,34.03,41.4,10.55,10.55,41.43,38.33,23.22,23.52,19.71,19.31,50,50,1,1,50,50,112,112,57.58,58.25,60.43,65.83,69.83,69.98,6.98,8.87,1323.01,1218.75,78.57,79.26,44,37.33,24.27,24.97,76.11,74.28,7.12,7.12,92.73,92.73,777.06,825.23,0,0,64,64,66.41,64.61,945.01,870.54,572.35,581.08,0.31,0.3,82.95,84.73,9.83,9.76,18.61,18.61,637.1,637.1,2.13,2.11,48.02,46.13,52.06,50.77,-40,-40,58.31,58.31,101.04,101.04,40964.14,37527.88,23029.59,23462.7,67667,56673,945.01,870.54,9.28,8.14,189,174.11,45000000000,90800000000,31009.86,28145.91,7.41,7.33,16.36,14.63
Zather,77.93,78.2,51.24,49.52,70.67,70.67,1.35,1.33,21.39,21.4,43,43,7951.44,7874.66,24.1,23.7,171,173.25,-16.61,-16.61,-13.74,-13.74,-16.43,-16.43,-12.63,-12.63,-16.12,-16.12,-8.15,-8.15,-17.26,-17.26,-20.78,-20.78,-18.65,-18.65,-18.06,-18.06,-15.68,-15.68,-15.97,-15.97,-14.35,-14.35,-17.69,-17.69,-3.57,-3.57,-23.34,-23.34,0,0,25.65,25.65,4251.27,4210.21,10706.89,10603.5,4723.63,4678.01,1653.27,1637.3,421.35,421.35,74.09,75.15,14.64,14.64,34.1,33.46,63.02,63.07,1.12,1.12,54.29,54.29,9,9,51.48,51.48,349,349,79.08,79.1,116.85,117.04,90.84,90.84,21.21,21.77,4959.81,4911.91,77.16,77.23,29.43,28.14,72.68,72.7,-79.4,-79.62,0.74,0.74,94,94,456.13,462.38,-2,-2,82,82,46.53,46.41,1732,1715.27,1301.72,1301.53,0.23,0.23,341.05,341.96,8.32,8.31,16.14,16.14,2293.58,2293.58,0.74,0.74,33.79,33.23,65.72,65.5,-128.25,-128.25,42.68,42.68,107.17,107.17,51802.46,51302.22,44218.02,44119.18,59678,58712,7557.81,7484.82,1.99,1.99,1653.27,1637.3,410000000000,418500000000,14142.07,14005.51,8.36,8.32,106.9,106.59
Objectivist Chimpz,72.27,72.53,85.29,84,69.44,69.44,1.58,1.56,21.88,21.9,23.24,23.24,6811.82,6732.26,32.6,32.2,153,153,-14.21,-14.21,-9.47,-9.47,-12.73,-12.73,-9.55,-9.55,843.23,833.38,-6.39,-6.39,1118.57,1105.51,-17.58,-17.58,-10.63,-10.63,-13.49,-13.49,1338.46,1322.83,-7.48,-7.48,-10.1,-10.1,-15.94,-15.94,10105.4,9987.37,144.55,142.87,1118.57,1105.51,18.95,18.95,-11.83,-11.83,13145.62,12992.09,6692.32,6614.15,2031.6,2007.87,13.25,13.25,63.23,64.21,1.02,1.02,51.14,50.38,62.25,62.3,1.13,1.13,55.01,55.01,5.22,5.22,49.01,49.01,269,269,72.32,72.37,115.67,115.87,90.59,90.58,13.15,13.71,5975.28,5905.5,23.77,23.82,43.29,42,73.94,73.96,-17.45,-17.66,4,4,93.09,93.09,431.67,437.76,4,4,79,79,54.86,54.28,-7.75,-7.75,1238.17,1238.02,0.3,0.3,68.88,68.88,9.63,9.62,18.58,18.58,1919.6,1919.6,0.84,0.84,41.85,41.29,73.81,73.37,-123,-123,72.79,72.79,88.83,88.83,56452.76,55793.42,44295.55,44135.09,70050,68740,7170.34,7086.59,2.2,2.2,597.53,590.55,1275900000000,1333000000000,14734.17,14506.29,12.67,12.67,74.8,73.2
Barkolis 1,19,21,68.5,65.87,1,1,2.39,2.26,31.13,30.9,37.37,37.37,965.02,944.66,81,79,42.75,47.25,-10.39,-10.39,1852.83,1813.76,-6.93,-6.93,-2.19,-2.19,3956.57,3873.13,5558.49,5441.27,5114.59,5006.72,-9,-9,530.76,519.57,96.5,94.47,2026.53,1983.8,-9.9,-9.9,1544.03,1511.46,-2.37,-2.37,2653.8,2597.83,-3.48,-3.73,5114.59,5006.72,10.54,10.54,120.63,118.08,1326.9,1298.91,2533.17,2479.75,1326.9,1298.91,7.98,7.98,41.76,44.21,6.84,6.84,20.6,19.65,1.44,1.53,35.18,34.82,51,51,1,1,50,50,109,109,60.14,60.3,63.05,65.23,71.35,71.66,30.5,28.51,2171.29,2125.5,61.51,60.49,59.75,55.8,28.93,29.15,72.86,72.2,31.2,31.2,91.04,91.04,2278.71,2402.46,-8,-8,64,64,69.27,68.56,1206.27,1180.83,472.52,491.88,0.26,0.27,35.61,39.78,11.5,11.15,32.27,32.27,620.94,620.94,2.48,2.39,24.5,26.49,56.39,55.6,-52.54,-52.54,18.97,18.97,105.16,105.16,44907.04,43959.98,28206.53,28475.57,67550,64409,1206.27,1180.83,3.92,3.8,-4.47,-4.47,143300000000,328200000000,31928.9,31167.63,14.48,14.43,18.67,17.36
DragoE 45th Army Division,65.5,66.5,30.67,23.33,66.67,66.67,1.95,1.66,30.45,30.82,45.34,45.34,494.4,437.05,42.75,41.25,130.5,132.75,-8.6,-8.6,1520.5,1344.13,-8,-8,2712.16,2397.56,4124.74,3646.28,-7.11,-7.11,-9.17,-9.17,1624.47,1436.04,508.53,449.54,-8,-8,2147.13,1898.07,3022.93,2672.28,169.51,149.85,734.54,649.34,2712.16,2397.56,1265.88,936.72,0,0,13.27,13.27,2048.25,1810.65,1341.95,1186.29,1059.44,936.55,494.4,437.05,9.2,9.2,51.28,60.22,16.29,16.29,41.22,37.04,30.87,31.13,3.33,3.21,51.62,51.62,1,1,51.48,51.48,103,103,64.08,64.62,97.18,98.97,72.28,71.76,12.66,15.39,1412.58,1248.73,72.2,71.97,30,23.33,41.21,41.97,48.33,46.47,1.51,1.51,93.52,93.52,641.25,685.07,-4,-4,64,64,52.88,51.6,847.55,749.24,711.98,711.4,0.35,0.35,233.52,235.01,11.5,10.91,25.67,25.67,540.67,540.67,1.85,1.85,42.34,39.61,50.35,48.84,-95.39,-95.39,76.81,76.81,106.18,106.18,34555.37,30364.73,24240.33,23214.17,47275,38547,1553.84,1373.6,2.75,2.69,635.66,561.93,182900000000,291200000000,20318.56,17611.54,13.27,13.24,8.89,8.16
South New Jersey,3,6,11.33,6.67,3,3,1.26,1.14,33.8,34.93,42,42,563.09,433.16,97,94,6.75,13.5,-8.37,-8.37,1351.41,1039.58,1801.88,1386.1,900.94,693.05,315.33,242.57,720.75,554.44,-10,-10,-11.29,-11.29,-6.32,-6.32,450.47,346.53,900.94,693.05,-7.07,-7.07,-3.16,-3.16,-9.49,-9.49,1351.41,1039.58,-11.19,-11.41,1801.88,1386.1,11.92,11.92,732.01,563.1,732.01,563.1,1126.18,866.31,281.54,216.58,141.46,141.46,79.14,87.49,12,12,12.44,11.75,1.1,1.16,37.33,36.82,50,50,1,1,50,50,110,110,62.86,63.24,76.82,78.75,68.46,67.5,44.81,45.37,788.32,606.42,115.75,115.27,-88.67,-93.33,48.23,48.65,47.41,46.13,28.66,28.66,91.19,91.19,10182.17,10547.74,0,0,64,64,76.09,75.61,675.71,519.79,433.09,441.52,0.19,0.2,10.69,14.22,9.73,9.68,17.06,17.06,625.34,625.34,2.68,2.64,10.19,9.63,44.31,42.88,37.42,37.42,50.99,50.99,101.85,101.85,17365.63,13358.55,15349.72,12450.26,19395,14231,675.71,519.79,2.93,2.87,281.54,216.58,131300000000,143800000000,8995.4,6852.94,9.14,9.04,7.32,7.22
Arikea,58.93,60.53,46.44,43.33,37.78,37.78,1.63,1.59,27.72,27.74,43.68,43.68,525.7,509.28,48.8,47.6,117,119.25,4385.86,4248.88,2739.66,2654.1,961.29,931.26,2222.97,2153.54,2943.94,2851.99,-4.65,-4.65,3664.9,3550.44,-6.36,-6.36,3064.1,2968.4,4385.86,4248.88,480.64,465.63,-2.28,-2.28,-4.9,-4.9,2463.29,2386.36,4085.46,3957.86,2854.83,2733.65,9012.05,8730.58,12.21,12.21,1502.01,1455.1,2027.71,1964.38,976.31,945.81,225.3,218.26,468.75,468.75,61.33,63.07,14.64,14.64,35.88,34.94,24.53,24.77,17.93,17.58,51,51,3.3,3.3,50.99,50.99,118,118,63.3,63.39,86.14,87.49,76.92,76.89,8.53,9.71,1502.01,1455.1,59.68,58.95,41.83,39.5,25.72,25.87,68.34,67.93,7.8,7.8,92.66,92.66,799.1,809.69,-4,-4,62,62,65.23,64.57,525.7,509.28,829.01,823.21,0.35,0.35,130.98,134.35,10.55,10.34,15.95,15.95,611.32,611.32,1.7,1.71,46.47,45.29,53.8,53.34,-51.96,-51.96,65.57,65.57,104.81,104.81,49191.78,47623.4,37974.75,37316.84,61918,59164,600.8,582.04,2.86,2.85,525.7,509.28,444200000000,736000000000,36549.49,35288.94,13.8,13.77,11.03,10.64
White star empire,69.17,70.17,64,55.11,78.67,78.67,4.36,3.44,30.21,30.13,44.83,44.83,177.75,166.75,37.25,35.75,141.75,146.25,-6.16,-6.16,4351.28,4082.11,-4.69,-4.69,3554.97,3335.06,5901.25,5536.2,682.55,640.33,2986.17,2801.45,2310.73,2167.79,3981.57,3735.27,-6.93,-6.93,1137.59,1067.22,3448.32,3235.01,3270.57,3068.26,3270.57,3068.26,5225.8,4902.54,2383.95,2003.03,2986.17,2801.45,10.63,10.63,1955.23,1834.28,1066.49,1000.52,799.87,750.39,0,0,1052.22,1052.22,22.94,29.06,16.66,16.66,64.74,60.38,35.79,36.03,2.19,2.16,51,51,1,1,52.44,52.44,114,114,60.56,61.14,87.04,91.54,72.62,72.74,15.47,14.86,622.12,583.64,68.52,68.66,55,48.33,16.35,17.02,86.49,84.64,0.71,0.71,94.13,94.13,300.5,330.72,0,0,67,67,68.22,66.9,444.37,416.88,740.94,770.38,0.33,0.33,202.17,204.95,14.1,13.53,13.26,13.26,630.9,630.9,1.81,1.77,39.53,40.14,55.81,54.52,-83.96,-83.96,77.14,77.14,100.62,100.62,56529.69,52799.33,25593.04,27231.5,111559,93694,1333.11,1250.65,3.63,3.36,177.75,166.75,58900000000,116600000000,47315.35,43823.45,4.73,4.56,18.83,16.87
Jon122naya,87.67,88.33,62.67,53.78,74,74,5.37,4.14,35.06,34.57,43.68,43.68,-5.48,-5.48,12.33,11.67,198,200.25,2822.06,2644.65,3244.25,3040.31,594.12,556.77,1262.5,1183.13,2525,2366.27,-2.53,-2.53,816.91,765.56,2923.8,2740,5050,4732.53,3193.38,2992.63,5050,4732.53,155.96,146.15,-6.63,-6.63,3936.03,3688.59,4901.47,4593.34,8182.29,7413.88,4233.09,3966.98,6.4,6.4,1021.14,956.95,556.99,521.97,0,0,-5.48,-5.48,599.84,599.84,18.61,24.17,15.09,15.09,65.2,61.12,36.57,36.68,2.1,2.09,51,51,1,1,51.48,51.48,101,101,51.92,53.08,33.24,38.17,67.4,67.79,23.09,21.09,464.15,434.98,39.62,40.62,60,53.33,6.87,7.08,112.41,110.56,0.77,0.77,93.9,93.9,183.89,211.66,0,0,64,64,70.97,70.03,185.66,173.99,270.9,298.28,1.78,1.69,343.4,349.75,13.98,13.4,15.36,15.36,420.38,420.38,11.73,4.66,31.91,33.91,53.2,52,-38.08,-38.08,47.43,47.43,97.83,97.83,53463.35,49848.36,21544.93,23229.5,115751,96105,649.82,608.97,15.31,14.46,-4.47,-4.47,2100000000,2600000000,49774.38,46309.13,2.54,2.49,15.8,14.12
SucWAti,78.48,78.86,69,68,73,73,1.43,1.4,21.15,21.16,42,42,8610.88,8548.43,23.29,22.71,173.25,175.5,-14.35,-14.35,-11.87,-11.87,-13.56,-13.56,-7.18,-7.18,-13.39,-13.39,-8.39,-8.39,-15.03,-15.03,-20.24,-20.24,-16.03,-16.03,-13.27,-13.27,-15.03,-15.03,-13.27,-13.27,-12.49,-12.49,-18.22,-18.22,2443.36,2425.64,-17.96,-17.96,0,0,21.35,21.35,3082.91,3060.55,13394.71,13297.56,3720.75,3693.77,1807.22,1794.12,147.13,147.13,70.02,71.21,12,12,37.88,37.13,60.08,60.15,1.16,1.16,52.16,52.16,8.22,8.22,50,50,325,325,72.26,72.3,111.71,111.93,90.98,90.97,20.93,21.62,4252.29,4221.45,74.2,73.82,34.5,33,83.35,83.38,-63.77,-64.02,0.71,0.71,94.15,94.15,392.49,398.57,0,0,80,80,48.79,48.51,318.92,316.61,1254.84,1254.58,0.27,0.27,258.76,259.55,8.68,8.67,17.03,17.03,2136.32,2136.32,0.81,0.81,34.07,33.38,68.81,68.36,-120.29,-120.29,72.59,72.59,104.46,104.46,50919.45,50550.14,42179.55,42250.86,60239,59330,7760.43,7704.14,2.2,2.2,1275.69,1266.43,709400000000,748200000000,8452.63,8391.32,8.07,8.03,97.44,95.74
Morombe,70.33,70.56,96.97,96.93,63.05,63.05,1.35,1.33,21.39,21.37,42,42,3760.37,3760.42,35.5,35.17,72.25,72.25,5403.79,5403.86,3142,3142.04,1231.17,1231.19,14584.67,14584.85,-3.3,-3.3,-4.73,-4.73,12088.9,12089.05,-18.69,-18.69,4512.45,4512.5,1504.15,1504.17,4289.61,4289.66,3765.94,3765.99,-8.12,-8.12,-11.05,-11.05,14239.28,14239.45,-11.02,-11.02,18723.87,18724.1,25.12,25.12,139.27,139.27,10166.93,10167.06,9470.57,9470.68,3551.46,3551.51,9.32,9.32,74.33,75.38,0.89,0.89,31.38,30.79,63.7,63.75,1.11,1.11,57.27,57.27,8.38,8.38,33.52,33.52,196,196,80.67,80.71,128.09,128.24,90.85,90.86,13.82,14.36,11281.12,11281.26,10.5,10.52,29.14,27.86,71.52,71.54,-67.24,-67.45,0.73,0.73,94.07,94.07,627.33,635.21,27,27,94,94,50.45,50.13,905.27,905.29,1254.12,1254,0.2,0.2,120.49,120.49,9.03,9.01,25.11,25.11,1651.89,1651.89,0.81,0.81,41.18,40.64,84.75,84.31,-209.64,-209.64,217.1,217.1,72.7,72.7,109264.15,109265.5,93422.02,94122.1,125690,124863,3830.01,3830.06,1.96,1.96,417.82,417.82,2446300000000,2562500000000,31140.28,31140.67,19.4,19.4,107.32,106.72
The Duck Army Squadron 6,46.67,50.67,57.78,48.89,57.33,57.33,3.7,2.92,32.55,32.49,42,42,834.64,761.43,58,55,94.5,101.25,3171.64,2893.44,801.26,730.97,1085.04,989.86,4423.61,4035.59,2253.54,2055.86,5074.63,4629.5,-7.35,-7.35,834.64,761.43,-8,-8,3171.64,2893.44,-8.6,-8.6,2754.32,2512.72,4840.93,4416.3,1919.68,1751.29,-7.35,-7.35,-5.44,-5.51,4256.68,3883.3,9.38,9.38,938.97,856.61,938.97,856.61,1147.63,1046.97,104.33,95.18,119.98,119.98,27.05,34.22,12,12,46.97,43.76,21.17,21.82,22.13,21.4,50,50,1,1,50,50,116,116,56.67,57.4,57.08,62.81,69.69,69.75,3.33,4.33,1147.63,1046.97,84.56,84.08,50.33,43.67,18.92,19.53,84.44,82.63,2.77,2.77,93.27,93.27,674.34,706.07,0,0,64,64,68.15,66.61,834.64,761.43,636.91,654.44,0.29,0.29,97.88,108.25,9.96,9.89,17.16,17.16,658.74,658.74,1.99,1.95,51.67,50.67,52.99,51.46,-66.33,-66.33,75.5,75.5,100.2,100.2,44553.26,40645.2,22091.92,22917.69,81661,66974,834.64,761.43,10.61,9.55,104.33,95.18,490400000000,642800000000,36132.7,32719.39,7.28,7.16,15.7,13.77
