Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
A Qartographer,82.67,82.67,72.17,72.17,97,97,7.77,7.77,33.98,33.88,42,42,899.14,1191.31,17.33,17.33,186.75,186.75,2568.96,2435.57,-5.66,-5.93,-3.16,-3.74,6679.3,6671.35,2157.93,1927.28,0,-1.26,-6.32,-6.63,3853.44,3706.3,1541.38,1376.63,-5.48,-5.83,-9.49,-9.7,5137.92,5082.93,5651.71,5612.4,3082.75,2965.04,-4.47,-4.9,-3.74,-3.95,2568.96,2435.57,6.24,6.4,513.79,529.47,770.69,794.21,128.45,132.37,128.45,132.37,95.92,95.92,12.87,12.87,12,12,88.47,88.47,36.66,36.62,2.09,2.1,50,50,1,1,50,50,130,136,48.41,48.41,35.27,35.27,68.3,68.39,32.81,32.8,899.14,926.58,39.05,39.08,67.25,67.25,8.72,9.21,103.84,102.06,1.16,1.16,93.63,93.63,76.44,76.44,0,0,64,64,71.57,71.45,385.34,397.1,400.8,431.95,1.71,1.7,271.38,271.58,12.54,12.53,17.29,17.29,758.99,803.68,2.91,2.69,22.19,22.2,55.62,55.65,-84.56,-84.56,81.55,80.31,97.83,97.83,44828.36,43506.72,14664,14231.67,113923,110564,385.34,397.1,16.92,16.92,-6.32,-6.32,104200000000,105000000000,40928.29,39504.1,4.09,4.09,21.29,22.11
Desolous,63.78,63.78,54.44,54.44,27.33,27.33,1.54,1.54,26.12,26.08,40.78,40.78,1951.99,2185.92,45.17,45.17,123.75,123.75,0,-2,3451.93,3297.62,2712.23,2581.47,0,-1.55,1438.3,1398.99,-8.94,-9.03,6739.49,6661.85,-8.22,-8.4,410.94,374.73,-3.16,-3.74,-10,-10.2,2465.67,2331.65,0,-2,-10,-10.2,3246.46,3122.74,460.26,419.7,9451.72,9243.32,12.81,12.88,-5.48,-5.48,3595.76,3643.2,2876.61,2914.56,1027.36,1040.91,919.19,919.19,65.09,65.09,10.55,10.55,29.47,29.47,23.6,23.5,19.21,19.34,50,50,4.48,4.48,50,50,171,177,66.05,66.05,101.06,101.06,80.6,80.69,13.68,13.66,2054.72,2081.83,49.73,49.82,37.83,37.83,44.07,45.54,47.62,46.32,10.05,10.05,92.46,92.46,878.91,878.91,-4,-4,62,62,63.41,63.05,513.68,520.46,1076.79,1082.14,0.34,0.34,40.12,40.2,9.73,9.74,13.87,13.87,1010.02,1049.98,1.27,1.25,41.32,41.34,56.92,56.95,48.48,47.64,30.82,28.81,97.83,97.83,42212.19,41664.9,33636.75,33200.64,51674,51004,924.62,936.82,2.55,2.55,-6.32,-6.32,4310400000000,4298300000000,23596.62,22707.37,14.09,14.09,14.79,15.34
Yog3,30,30,17.33,17.33,70.67,70.67,1.44,1.44,31.2,31.13,45.83,45.83,444.28,526.52,70.5,70.5,67.5,67.5,420.05,356.41,2153.08,2324.62,516.99,453.62,1906.38,1846.86,1647.89,1620.05,-2.37,-2.68,2164.88,2106.07,323.12,243.01,1324.78,1263.64,96.93,32.4,2681.86,2624.49,-2.28,-3.22,2035.63,1976.47,1712.51,1652.46,1114.75,1053.04,1059.82,1036.83,3101.91,2916.1,16.19,16.25,1252.07,1255.54,848.18,850.53,928.96,931.53,605.84,607.52,1229.34,1229.34,69.36,69.36,18.02,18.02,34.45,34.45,26.05,25.92,15.53,15.76,51.62,51.62,1,1,53.38,53.38,106,112,69.67,69.67,105.39,105.39,71.27,71.35,23.36,23.35,1413.63,1417.55,70.27,70.37,-82.67,-82.67,43.21,43.81,30.89,29.88,0.92,0.92,93.73,93.73,960.47,960.47,-8,-8,67,67,76.82,76.79,646.23,648.02,1039.5,1052.06,0.24,0.24,163.31,163.47,9.82,9.78,12.47,12.47,538.22,596.03,1.42,1.37,31.64,31.65,47.35,47.37,-73.48,-73.48,83.67,82.46,110,110,34977.79,34881.23,28829.12,28749.54,41563,41449,1050.13,1053.04,2.32,2.32,-5.48,-5.48,400000000,500000000,19867.38,19603.25,15.28,15.28,10.3,10.8
Keobia,61.33,61.33,41.78,41.78,64.67,64.67,1.77,1.77,28,27.95,43.68,43.68,1063.74,1266.72,47,47,119.25,119.25,4254.97,4198.28,-5.66,-5.93,5602.38,5573.58,496.41,304.01,-3.95,-4.33,-6.93,-7.04,4467.72,4415.43,4432.27,4343.05,-8.49,-8.83,-7.07,-7.35,-7.07,-7.35,-3.61,-4.27,-6.32,-6.63,-11.83,-12,-4.88,-5.16,2848.62,2762.82,14325.08,14187.29,10.77,10.86,1152.39,1176.24,1950.2,1990.56,975.1,995.28,531.87,542.88,457.39,457.39,56.61,56.61,14.64,14.64,43.27,43.27,26.27,26.21,15.15,15.25,51.62,51.62,3.3,3.3,50.99,50.99,144,150,63.2,63.2,94.79,94.79,76.36,76.47,8.08,8.07,1152.39,1176.24,67.08,67.18,36.33,36.33,28.17,29.75,68.43,66.81,1.81,1.81,93.45,93.45,648.92,648.92,-8,-8,68,68,61.85,60.9,443.23,452.4,1049.13,1055.52,0.36,0.36,64.65,64.75,9.71,9.71,15.99,15.99,857.98,900.37,1.38,1.36,46.92,46.93,53.43,53.47,79.37,79.87,40,36.33,98.83,98.83,38838.61,38093.51,28726.4,28175.3,50748,49775,1241.03,1266.72,2.88,2.88,0,0,1069100000000,1110000000000,27886.13,26779.74,12.77,12.77,19.59,20.31
Vinogradia,51.33,51.33,56.67,56.67,74,74,3.58,3.58,29.49,29.44,45.83,45.83,165.48,337.56,54.5,54.5,103.5,103.5,-3.46,-4,3097.73,2997.53,4103.84,4050.72,3177.16,3105.55,3309.54,3308.09,5189.37,5076.9,-8,-8.25,-1.22,-2.12,463.34,405.07,-3.46,-4,2250.49,2160.38,2184.3,2092.87,595.72,472.58,1588.58,1485.26,1423.1,1316.48,1088.28,974.98,4103.84,4050.72,10.91,11,1737.51,1772.19,1075.6,1097.07,910.12,928.29,248.22,253.17,914.7,914.7,27.97,27.97,17.01,17.01,57.2,57.2,29.99,29.87,4.55,4.82,52.16,52.16,1,1,51.96,51.96,109,115,63,63,98.04,98.04,73.71,73.8,8.91,8.91,827.39,843.9,96.54,96.57,49.5,49.5,17.56,18.94,83.69,81.66,0.77,0.77,93.9,93.9,494.38,494.38,-4,-4,67,67,67.19,66.98,330.95,337.56,1035.55,1042.78,0.31,0.31,59.67,59.77,9.79,9.8,13.89,13.89,594.39,646.35,1.43,1.41,46.09,46.09,55.27,55.3,17.32,17.32,76.81,75.5,103.37,103.37,54150.21,53090.83,27344.51,26809.55,97777,95864,1489.3,1519.02,2.91,2.91,82.74,84.39,6300000000,6800000000,44619.78,43056.66,12.29,12.29,19.79,20.42
Airi Momoi,54.67,54.67,45.67,45.67,10,10,2.72,2.72,31.53,31.46,37.37,37.37,603.67,793.7,52,52,108,108,-6.32,-6.63,3311.55,3217.14,1724.76,1622.68,-3.46,-4,551.92,493.86,2207.7,2031.88,3587.51,3527.57,5174.29,5114.97,-9.49,-9.8,-7.07,-7.35,-3.16,-3.74,1414.31,1305.2,3794.48,3739.22,-9.49,-9.7,-7.35,-7.62,331.15,203.19,5312.27,5150.25,11.22,11.31,258.71,264.57,1293.57,1322.84,1811,1851.97,603.67,617.32,9.2,9.2,36.71,36.71,8.98,8.98,24.97,24.97,14,13.98,28.48,28.49,51.62,51.62,1,1,51.48,51.48,109,115,59.85,59.85,68.63,68.63,70.86,70.94,17.5,17.5,1811,1851.97,47.27,47.35,41.25,41.25,26.48,28.14,71.06,69.21,23.15,23.15,91.52,91.52,1306.55,1306.55,-8,-8,64,64,66.01,65.76,1034.86,1058.27,709.07,750.6,0.38,0.38,217.76,217.94,9.71,9.71,25.67,25.67,608.65,659.61,1.86,1.8,37.5,37.5,52.11,52.14,47.96,47.96,14.14,0,105.84,105.84,43036.29,42096.58,25211.56,24661.06,68673,67174,1034.86,1058.27,4.36,4.36,0,0,97100000000,100800000000,31631.68,30267.44,13.62,13.62,17.55,18.09
Butterfly Ballot,70.86,70.86,78.44,78.44,59,59,1.37,1.37,20.86,20.85,40.78,40.78,8910.03,9145.27,34.71,34.71,174.5,174.5,-11.05,-11.22,-10.28,-10.43,-11.83,-12,-9.86,-9.98,-8,-8.19,-11.87,-11.93,-11.75,-11.92,-21.25,-21.32,-8.83,-9.17,-14.9,-15.03,-16.19,-16.31,-6.71,-7,-10.58,-10.77,-19.62,-19.72,2162.17,1854.66,-15.76,-16.04,0,0,21.35,21.4,1485,1486.11,14507.36,14518.12,5140.4,5144.22,3084.24,3086.53,190.3,190.3,73.09,73.09,11.33,11.33,28.96,28.96,58.2,58.09,1.2,1.2,48.6,48.6,8.85,8.85,50.5,50.5,308,314,73.87,73.87,112.62,112.62,91.15,91.15,12.63,12.63,3541.17,3543.79,88.76,88.8,30.67,30.67,83.52,83.73,-63.61,-64.41,1.24,1.24,93.6,93.6,633.33,633.33,0,0,80,80,48.7,48.62,456.92,457.26,1261.13,1264.73,0.24,0.24,69.2,69.3,8.82,8.81,16.86,16.86,2048.46,2081.47,0.8,0.8,42.37,42.37,72.24,72.24,-102.66,-103.05,59.5,58.48,102.24,102.24,54251.57,54211.36,45974.38,45940.3,62902,62855,8681.57,8688.01,2.14,2.14,1370.77,1371.79,1293100000000,1293200000000,8951.51,8836.45,9.87,9.87,83.72,85.53
Maggots 1 Maggie 0,65.83,65.83,0.67,0.67,68.67,68.67,1.02,1.02,40.56,39.48,45.83,45.83,236.83,265.37,42.25,42.25,130.5,130.5,-6.93,-7.21,-4.73,-5.06,309.12,293.18,478.64,465.04,339.04,333.61,-6.57,-6.69,6.98,-1.61,261.76,240.1,-13.86,-14,-8.25,-8.49,-8.83,-9.06,-6.03,-6.4,-6.16,-6.48,-4.69,-5.1,-6.71,-7,125.64,119.29,316.1,293.18,18.28,18.33,585.84,593.93,411.33,417.02,349.01,353.83,236.83,240.1,9.5,9.5,98.43,98.43,16.66,16.66,18.84,18.84,32.01,31.97,2.9,2.91,52.16,52.16,1,1,51.48,51.48,102,108,71.62,71.62,106.5,106.5,65.13,65.27,23.66,23.66,411.33,417.02,89.68,89.75,-99.33,-99.33,71.71,72.37,-17.21,-18.67,1.26,1.26,93.59,93.59,874.84,874.84,-8,-8,64,64,74.68,74.65,299.15,303.28,1025.52,1033.68,0.28,0.28,252.06,252.26,9.51,9.51,24.32,24.32,600.76,652.26,1.47,1.44,31.34,31.34,42.34,42.39,-59.16,-59.16,81.24,80,112.37,112.37,6300.65,6214.81,6248.4,6163.28,6348,6262,423.8,429.65,2.23,2.23,261.76,265.37,4200000000,4200000000,1783.08,1715.29,14.05,14.05,7.21,7.25
Bee do Bee do Vieors,61.33,61.33,18.75,18.75,66.67,66.67,1.48,1.48,31.44,31.34,45.34,45.34,561.63,698.23,47,47,119.25,119.25,1198.14,1117.18,-5.06,-5.37,4542.94,4519.48,-4.69,-5.1,1048.37,1015.61,-2.19,-2.53,-8.49,-8.72,873.64,761.71,-8.83,-9.17,-11.49,-11.66,449.3,355.47,-8.43,-8.66,2695.81,2640.6,-9.59,-9.8,-6,-6.32,-5.93,-6.45,5741.08,5636.66,13.45,13.53,1497.67,1523.42,1060.85,1079.09,998.45,1015.61,561.63,571.28,644.28,644.28,67.47,67.47,16.29,16.29,34.01,34.01,25.85,25.84,15.87,15.9,48.6,48.6,1,1,51.48,51.48,111,117,64.59,64.59,100.5,100.5,70.97,71.09,15.01,15,1123.25,1142.57,102.26,102.28,18.75,18.75,51.12,52.98,38.64,37.24,1.51,1.51,93.52,93.52,777.06,777.06,-4,-4,66,66,50.49,50.37,686.43,698.23,833.99,884.85,0.32,0.32,187.58,187.75,9.81,9.81,15.15,15.15,632.77,682.29,1.7,1.64,39.99,40,47.04,47.08,96.95,96.95,-17.32,-22.36,110,110,24549.34,24158.93,19938.71,19621.62,29552,29082,998.45,1015.61,2.69,2.69,936.05,952.14,76100000000,81900000000,12004.63,11354.7,14.69,14.69,10.56,10.94
Saint Vectoria,64.67,64.67,33,33,57.33,57.33,2.05,2.05,32.23,32.16,42,42,425.15,582.53,44,44,126,126,2267.44,2213.61,-7.48,-7.69,-8.37,-8.6,1417.15,1339.82,3571.22,3611.68,906.98,745.64,3117.74,3087.4,4605.75,4587.41,2834.3,2796.14,-12.25,-12.41,1984.01,1922.34,2267.44,2213.61,566.86,466.02,2267.44,2213.61,-7.75,-8,1360.47,1211.66,5385.18,5301.01,9.8,9.9,637.72,655.34,779.43,800.98,850.29,873.79,425.15,436.9,119.98,119.98,48.76,48.76,12,12,40.12,40.12,23.52,23.47,19.31,19.38,50,50,1,1,50,50,110,116,58.66,58.66,72.25,72.25,70.04,70.11,8.64,8.63,850.29,873.79,55,55.09,31.75,31.75,18.27,19.9,81.47,79.35,3.24,3.24,93.2,93.2,714.11,714.11,0,0,64,64,62.34,61.53,566.86,582.53,621.18,660.08,0.34,0.34,148.15,148.3,10.96,11.03,17.16,17.16,618.61,668.94,2.02,1.94,46.36,46.37,48.89,48.91,-80,-80,53.85,51.96,100.2,100.2,37483.68,36539.11,25595.2,24950.21,52489,51166,566.86,582.53,7.36,7.36,70.86,72.82,105700000000,117200000000,30624.17,29267.82,6.82,6.82,9.82,10.12
Kevin Has a Chubby Banana,29.78,29.78,12.75,12.75,16,16,1.3,1.3,31.9,31.82,45.83,45.83,415.15,510.27,70.67,70.67,67.5,67.5,265.69,204.11,2112.26,2081.91,2025.91,2007.07,-2.9,-3.29,-6.78,-6.93,3082.04,3048.02,418.47,381,539.69,467.75,464.96,442.23,-2,-2.83,763.87,714.38,1893.06,1870.99,265.69,204.11,597.81,544.29,449.02,344.94,252.41,231.32,2710.07,2592.18,14.32,14.39,871.81,892.97,830.29,850.45,954.84,978.02,332.12,340.18,950.54,950.54,77.12,77.12,17.01,17.01,16.23,16.23,12.88,12.63,29.23,29.39,50,50,1,1,51.96,51.96,109,115,68,68,89.06,89.06,70.42,70.51,31.22,31.21,788.78,807.93,105.88,105.87,-87.25,-87.25,43.69,45.78,37.9,35.74,18.89,18.89,91.8,91.8,4001.17,4001.17,-8,-8,67,67,76.35,76.31,498.17,510.27,1004.88,1017.44,0.24,0.24,60.13,60.22,9.46,9.47,13.73,13.73,623.96,673.98,1.54,1.5,23.78,23.79,45.89,45.92,73.96,73.42,25.1,22.58,107.82,107.82,24676.92,24092.95,21515.58,21006.42,27898,27238,705.75,722.88,2.41,2.41,415.15,425.23,13700000000,14300000000,13893.11,13058.38,14.65,14.65,13.79,14.23
Petalumadom,76.89,76.89,100.12,100.12,91,91,1.53,1.53,224.36,223.98,11.18,11.18,-34.5,-34.21,25.67,25.67,214.75,214.75,3839.35,3767.17,3785.78,3731.3,-11.16,-11.29,19437.83,19400.94,4817.05,4780.72,-33.66,-33.75,32848.77,32882.04,-15.73,-15.89,-3.81,-3.94,9419.8,9373.09,15000.25,14979,7209.94,7153.14,3392.91,3318.7,348.22,233.21,33161.27,33195.97,7641.2,7589.96,36688.12,36649.21,23.13,23.13,-21.91,-21.91,4966.6,4989.26,-18.44,-18.44,4129.53,4148.38,791.5,791.5,65.16,65.16,0.3,0.3,120.2,120.2,112.47,112.39,0.73,0.73,59.25,59.25,0.39,0.39,51.48,51.48,-441,-435,3.92,3.92,4.05,4.05,28.42,28.44,25.73,25.74,14620.78,14687.49,3.23,3.23,40.75,40.75,18.98,19.39,78.04,77.02,11.04,11.04,92.38,92.38,239.27,239.27,47,47,151,151,57.77,57.36,-16.73,-16.73,12.95,13.01,16.86,16.85,372.07,372.31,50.23,50.28,14.47,14.47,2.63,2.67,433.56,430.84,29.27,29.26,70.8,70.81,-321.79,-321.45,306.29,305.57,19.85,19.85,170757.79,170396.86,136138.99,135851.23,208938,208497,6138.5,6166.5,55.48,55.48,-23.87,-23.87,1.357815e+15,1.3737766e+15,138313.81,137339.87,12.77,12.77,16.17,16.71
Titanica,68.61,68.61,100.39,100.39,54.48,54.48,1.3,1.3,25,24.99,14.91,14.91,9255.7,9426.5,38.08,38.08,131.5,131.5,42781.88,42712.33,-16.2,-16.3,-17.55,-17.66,-13.37,-13.46,-10.38,-10.45,-15.85,-15.9,82.27,-1.18,-23.04,-23.11,-11.14,-11.22,-26.04,-26.12,-14.42,-14.56,-18.6,-18.71,-16.37,-16.49,-25.12,-25.2,6524.24,6318.76,-26.33,-26.44,42864.15,42712.33,25.08,25.12,3559.88,3564.64,3322.56,3327,8860.15,8872,14081.31,14100.14,1923.71,1923.71,76.91,76.91,0.71,0.71,39.48,39.48,63.87,63.77,1.1,1.11,76.85,76.85,0.46,0.46,52.91,52.91,490,496,76.18,76.18,124.4,124.4,83.72,83.77,13.6,13.6,711.98,712.93,9.3,9.31,26,26,76.46,76.63,-91.78,-92.72,1.21,1.21,93.61,93.61,731.61,731.61,0,0,104,104,43.3,43.25,-27.02,-27.02,1418.92,1421.87,0.26,0.26,165.77,165.92,25.1,25.1,9.68,9.68,3392.57,3422.16,0.61,0.61,41.4,41.4,86.23,86.24,-142.53,-142.9,8.68,2.35,13.36,13.36,99147.64,99015.29,86322.57,86207.34,112233,112083,4904.73,4911.28,2.07,2.07,-24.9,-24.9,2018800000000,2017000000000,23299.7,23169.58,0.32,0.32,119.55,119.95
Fleeb,62.44,62.44,98.31,98.31,66.19,66.19,1.51,1.51,19.73,19.73,12.59,12.59,11339.05,11522.08,46.17,46.17,63.5,63.5,-32.8,-32.86,-15.13,-15.23,-14.39,-14.49,-7.97,-8.12,145.73,0,-15.57,-15.62,-14.87,-14.97,-15.87,-15.97,-26.72,-26.83,-22.05,-22.14,-13.27,-13.42,-22.74,-22.83,-18.6,-18.71,-18.3,-18.41,-10.75,-10.84,-25.31,-25.49,0,0,29.8,29.83,5018.92,5017.68,11246.1,11243.32,16543.86,16539.76,650.6,650.44,4388.24,4388.24,66.17,66.17,0.49,0.49,69.17,69.17,95.15,95.15,0.81,0.81,67.36,67.36,13.24,13.24,61.83,61.83,534,540,98.35,98.35,135.71,135.71,91.88,91.88,8.53,8.53,11803.76,11800.84,6.47,6.47,39.43,39.43,91.65,73.6,-159.02,-89.09,11.24,11.24,92.36,92.36,597.82,597.82,-31,-31,144,144,45.72,48.38,2881.23,2880.52,1576.21,1578.79,0.18,0.18,114.47,114.6,7.43,7.43,3.61,3.61,3558.02,3587.32,0.5,0.5,46.47,46.47,93.16,93.16,-190.29,-190.36,150.03,149.5,11.06,11.06,82679.13,82698.81,66460.62,66476.45,100437,100461,12640.25,12637.12,1.68,1.68,-23.24,-23.24,601900000000,567200000000,6862.37,21832.49,0.56,0.56,161.42,161.68
Westnesia,69.89,69.89,93.29,93.29,73.05,73.05,1.27,1.27,18.84,18.84,59.95,59.95,14889.87,15051.95,36.17,36.17,188,188,-25.5,-25.57,-14.97,-15.07,-14,-14.1,-12,-12.1,-13.39,-13.49,-14,-14.06,-27.82,-27.89,-24.95,-25.01,-13.42,-13.53,-20.74,-20.83,-25.88,-25.96,-16.73,-16.85,-15.49,-15.62,-28.18,-28.25,11183.95,10974.21,-28.96,-29.12,0,0,32.14,32.17,7247.98,7250.15,16465.52,16470.45,4569.38,4570.75,5042.07,5043.58,9.48,9.48,78.69,78.69,26.81,26.81,11.7,11.7,98.16,98.08,0.8,0.8,42.01,42.01,15.58,15.58,50,50,433,439,88,88,127.03,127.03,92.58,92.58,20.12,20.13,2442.25,2442.99,145.24,145.26,23.88,23.88,95.06,95.07,-277.92,-278.72,0.41,0.41,96.12,96.12,560.32,560.32,18,18,120,120,41.95,41.9,3308.86,3309.85,1470.24,1473.04,0.15,0.15,105.27,105.4,6.87,6.87,24.43,24.43,3070.8,3101.01,0.57,0.57,34.88,34.87,82.22,82.22,-187.92,-188,141.42,140.76,116.29,116.29,92566.15,92538.42,81571.04,81546.6,103665,103634,15441.35,15445.98,1.82,1.82,2678.6,2679.4,471500000000,471500000000,4535.74,4534.38,0.77,0.77,145.7,145.99
Cekan,73.33,73.33,86.75,86.75,72.95,72.95,1.61,1.61,19.99,19.98,46.76,46.76,10728.81,10931.1,31,31,97.25,97.25,-12.33,-12.49,-11.03,-11.17,-13.49,-13.64,-5.02,-5.25,-15.63,-15.72,-12.36,-12.43,-15.75,-15.87,-21.6,-21.67,-8.31,-8.49,-16.49,-16.61,-16.79,-16.91,-13.42,-13.56,-13.49,-13.64,-20.22,-20.32,-0.99,-1.71,-14.62,-14.92,0,0,26.98,27.02,5939.16,5944.98,15135.28,15150.12,4981.23,4986.12,3161.17,3164.27,17.41,17.41,62.14,62.14,18.34,18.34,35.38,35.38,71.37,71.36,1.01,1.01,45.31,45.31,10.82,10.82,52.91,52.91,371,377,80.16,80.16,117.27,117.27,91.7,91.7,14.89,14.9,7376.05,7383.29,105.79,105.8,44.75,44.75,91.18,91.25,-150.1,-150.94,1.09,1.09,93.66,93.66,376.57,376.57,12,12,84,84,46.43,46.36,1724.27,1725.96,1338.89,1341.66,0.18,0.18,186.27,186.43,8.27,8.27,18.06,18.06,2404.3,2436.14,0.7,0.69,40.11,40.1,76.17,76.17,-168.39,-168.73,123.49,122.79,109.7,109.7,71227.02,71157.25,55369.26,55315.02,89109,89021,11590.94,11602.31,1.97,1.97,1915.86,1917.74,561200000000,560800000000,6267.98,6261.84,20.14,20.14,116.63,117.07
Sleha,57,57,73.22,73.22,4,4,1.76,1.76,26.1,26.07,39.43,39.43,2176.23,2425.74,50.25,50.25,112.5,112.5,1492.27,1349.98,4277.85,4151.17,5471.67,5399.9,-2.9,-3.29,2735.83,2699.95,-7.59,-7.69,8456.21,8437.35,-11.09,-11.22,1243.56,1181.23,-12.81,-12.96,-11.58,-11.75,3150.35,3037.44,4393.91,4303.05,-11.58,-11.75,-6.93,-7.21,348.2,307.12,15420.15,15187.22,12.92,13,0,0,3316.16,3374.94,3316.16,3374.94,1865.34,1898.4,7.94,7.94,56.96,56.96,8.98,8.98,17.99,17.99,14.85,14.83,27.87,27.88,50,50,3.93,3.93,50,50,164,170,65.64,65.64,94.62,94.62,80.65,80.74,17.01,17,2798.01,2847.6,48.06,48.15,46.83,46.83,36.05,37.62,54.34,52.65,24.66,24.66,91.43,91.43,1255.34,1255.34,-8,-8,62,62,66.43,66.22,725.41,738.27,1062.49,1068.3,0.33,0.33,40.24,40.31,9.93,9.94,32.57,32.57,993.48,1033.66,1.33,1.3,37.99,38,61.74,61.77,77.27,76.75,25.1,22.58,104.81,104.81,55375.75,54411.6,41095.61,40380.09,72145,70889,1347.19,1371.07,2.59,2.59,-5.48,-5.48,406300000000,400800000000,35385.11,33952.84,14.81,14.81,18.39,19.07
Mewing Geometry Dash Compact,3,3,2.25,2.25,3,3,1.05,1.05,36.63,36.43,42,42,298.04,367,97,97,6.75,6.75,-10.95,-11.14,572.23,528.49,-10,-10.2,119.22,73.4,-8.6,-8.72,-2,-2.37,-8.94,-9.17,-7.75,-7.94,953.72,929.75,-7.07,-7.35,238.43,195.74,0,-2,-5.48,-5.83,-8.94,-9.17,715.29,685.08,436.85,399.34,0,0,12.29,12.37,387.45,397.59,447.06,458.76,655.68,672.84,208.63,214.09,141.46,141.46,95.1,95.1,12,12,11.13,11.13,1.07,1.06,37.58,37.7,50,50,1,1,50,50,110,116,64.24,64.24,81.71,81.71,66.3,66.43,47.84,47.83,476.86,489.34,111.34,111.35,-97.75,-97.75,55.79,58.58,40.17,38.73,28.66,28.66,91.19,91.19,12309.99,12309.99,0,0,64,64,75.21,75.17,357.65,367,483.52,522.27,0.19,0.19,10.56,10.6,9.69,9.68,17.06,17.06,634.88,684.29,2.43,2.28,7.16,7.17,41.59,41.64,-78.1,-78.1,33.17,30,101.85,101.85,8370.62,8176.18,8151.99,7962.62,8572,8373,357.65,367,2.73,2.73,149.02,152.92,307400000000,315100000000,3699.81,3384.94,9.37,9.37,7.26,7.3
Cheerleader,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.79,32.71,42,42,301.81,505.65,50,50,112.5,112.5,-6.32,-6.63,482.89,291.25,1207.24,1051.74,4828.94,4692.4,3621.71,3559.75,2404.41,2977.24,4024.12,3883.36,5090.51,5865.49,2816.88,2669.81,1207.24,1051.74,-5.48,-5.83,-7.07,-7.35,2414.47,2265.29,-7.07,-7.35,-6.32,-6.63,5005.06,4869.44,5231.35,4935.11,9.33,9.43,905.43,910.16,905.43,910.16,1207.24,1213.55,301.81,303.39,119.98,119.98,27.72,27.72,12,12,49.93,49.93,23.06,23,19.91,19.97,50,50,1,1,50,50,100,106,56.72,56.72,57.19,57.19,69.43,69.52,0.56,0.55,1207.24,1213.55,62.55,62.65,50,50,17.89,18.66,85.52,84.52,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.16,68.03,804.82,809.03,476.3,535.95,0.34,0.34,126.07,126.2,12.61,12.18,17.16,17.16,519.28,580.53,2.46,2.24,54.44,54.45,52.69,52.72,-70,-70,80,78.74,100.2,100.2,44672.8,44443.32,22447.53,22332.22,80992,80576,804.82,809.03,10.54,10.54,100.6,101.13,40700000000,42700000000,36676.37,36132.42,7.09,7.09,13.81,14.84
ZoniStan,64,64,22.75,22.75,6,6,1.63,1.63,32.28,32.28,42,42,595.79,595.79,45,45,123.75,123.75,-9.49,-9.49,2144.83,2144.83,2681.04,2681.04,0,0,1370.31,1370.31,-5.66,-5.66,1787.36,1787.36,2606.57,2606.57,-6.32,-6.32,-13.78,-13.78,-5.48,-5.48,-5.48,-5.48,-4.47,-4.47,-4.47,-4.47,0,0,1304.75,1304.75,4468.4,4468.4,11.14,11.14,819.21,819.21,968.15,968.15,1414.99,1414.99,372.37,372.37,130.47,130.47,61.39,61.39,12,12,15.75,15.75,12.66,12.66,29.37,29.37,50,50,1,1,50,50,110,110,60.49,60.49,70.17,70.17,69.98,69.98,25.99,25.99,1042.63,1042.63,77.97,77.97,22.75,22.75,37.97,37.97,58.92,58.92,26.22,26.22,91.33,91.33,2041.41,2041.41,0,0,64,64,53.21,53.21,744.73,744.73,581.38,581.38,0.3,0.3,145.73,145.73,9.84,9.84,17.11,17.11,642.71,642.71,2.11,2.11,29.01,29.01,47.08,47.08,63.25,63.25,22.36,22.36,101.04,101.04,25359.64,25359.64,19587.48,19587.48,31905,31905,744.73,744.73,3.66,3.66,223.42,223.42,1607300000000,1614500000000,15722.98,15722.98,7.16,7.16,9.13,9.13
